(225, 92, 43, 45)
(225.1860481081671, 91.85837597399255, 43.30957492624392, 45.3239737600227)
(225.2316912055776, 91.87449820520908, 43.38990433200886, 45.40803941721857)
(225.2885325354062, 91.91440034762257, 43.345862785632924, 45.36194942682515)
(225.24189686638886, 92.00376000927051, 43.210313322886336, 45.220095337904304)
(224.5691992951306, 92.21571377608032, 42.80203109723877, 44.79282324129638)
(222.57599334426956, 92.2605743377871, 42.872579961851486, 44.86665344844923)
(221.71292962449672, 92.36595207540674, 42.68507214749091, 44.67042434039746)
(221.1745960833062, 92.6435810536939, 42.16743991346573, 44.128716188510644)
(220.41990509479024, 92.80148670751802, 42.04413146081018, 43.99967245898739)
(219.18208310886294, 92.81972439362633, 42.202667278367876, 44.16558203550126)
(217.54326423882605, 92.8394687322596, 42.28429061414477, 44.25100180550034)
(215.92285630460336, 92.62175013875984, 42.758901648605764, 44.74768777179672)
(212.84171647882522, 91.89673531183041, 44.116097071646415, 46.16800856335089)
(208.68361037601977, 91.45782658142355, 45.133542187413575, 47.232776707758376)
(205.24390232930816, 91.42267785623571, 45.462787382399306, 47.57733563274344)
(202.2262945175043, 90.69448051894867, 46.78862190249143, 48.96483687470031)
(199.58561652582867, 89.83350981198754, 48.441804057717675, 50.694911223192896)
(195.00315205660954, 88.68002329739889, 49.985837610413746, 52.31076028996786)
(193.53011533681536, 87.34343870016015, 52.41808658711148, 54.85613712604688)
(193.37546777592854, 87.22262911325372, 52.639460566306965, 55.087807569390996)
(193.30237459999745, 87.1444227459378, 52.78961420332539, 55.24494509650331)
(193.18805797688003, 87.03854593348886, 53.00835975424778, 55.4738648590965)
(193.09343852580378, 87.0492650143711, 53.02708168862682, 55.493457581121085)
(192.99058599776947, 87.01924771250947, 53.09297046051576, 55.56241094705137)
(192.96220243609378, 86.93538770394716, 53.19972537683589, 55.67413120831663)
(192.9069384710124, 86.89496102750277, 53.317745372428284, 55.7976405060296)
(192.8883300802342, 86.87323397480111, 53.35375670964877, 55.83532678916732)
(192.9038856295276, 86.89173336925148, 53.34527439524169, 55.826449948508746)
(192.91759570179497, 86.95031563907979, 53.38677820090228, 55.869884163734945)
(192.9338420745004, 86.9777493459127, 53.35976336076483, 55.841612819405064)
(192.97682585602618, 87.00741645228325, 53.27297182310389, 55.75078446603896)
(192.97545131327647, 86.97923748176393, 53.31933052774393, 55.79929938949947)
(192.9721182873964, 86.96868266038281, 53.324440183019696, 55.80464670316015)
(193.0081073763611, 87.00105086065747, 53.26033554024654, 55.73756044909521)
(193.01252543021283, 86.98648550228714, 53.32420756242591, 55.80440326300386)
(192.9727477230091, 86.9126097266195, 53.39369217605211, 55.8771197191243)
(192.96430853284676, 86.88462042888872, 53.435839111064304, 55.921226976695195)
(193.00219693729258, 86.93092001332424, 53.33595341545387, 55.8166954347773)
(193.00170790546736, 86.92617853499014, 53.33082796347935, 55.81133158968769)
(192.93818125279307, 86.81936826350619, 53.523326215116995, 56.01278324837825)
(192.88671368103755, 86.77613335579149, 53.553812628159264, 56.04468763412016)
(192.91103614825562, 86.80974700414741, 53.51319381677002, 56.00217957568955)
(192.89834428015217, 86.84269140677601, 53.48526334399256, 55.972950011155)
(192.89565011342847, 86.84276036551337, 53.50636823017428, 55.99503651994983)
(192.90696541578987, 86.84881089570307, 53.48572126802962, 55.97342923398449)
(192.9186104142109, 86.82882773634714, 53.512480099312626, 56.00143266207135)
(192.96840707954135, 86.89642580126988, 53.42135539658137, 55.90606960107352)
(192.88328181437166, 86.76603887314899, 53.56981637613949, 56.06143574247155)
(192.8482598516626, 86.75065456434211, 53.62216010624514, 56.11621406467514)
(192.85456632181027, 86.75510074029154, 53.62013676555915, 56.11409661512004)
(192.82545754270689, 86.71994580942116, 53.69574934329719, 56.19322605693892)
(192.86799099555213, 86.77867777795223, 53.59875006455979, 56.091715183841636)
(192.8304618770096, 86.76814242721437, 53.65005036707452, 56.14540154693845)
(192.79167972158663, 86.72073790103133, 53.728835381045506, 56.2278509801639)
(192.72712529629382, 86.65622134676414, 53.82956288397487, 56.33326348322952)
(192.73498760101927, 86.67064015017414, 53.81270912413334, 56.315625827581414)
(192.86728019802547, 86.76300221912501, 53.60070571723034, 56.09376179710153)
(193.17346091022563, 87.04894009596876, 53.055879693220625, 55.523595027789035)
(193.2122506249308, 87.06028998192929, 53.01605050795092, 55.48191332227423)
(193.30951425331403, 87.09803183790109, 52.89963299239537, 55.360081038553304)
(193.24456789945737, 86.96372066183673, 53.0837706952259, 55.55278328570154)
(193.28579756085588, 87.02772994025342, 52.9545889603195, 55.41759309800879)
(193.3574339216888, 87.03417455172192, 52.93845246912241, 55.40070607233742)
(196.47393971522803, 87.35381151881488, 51.92463338692678, 54.33973261422571)
(201.94322839702275, 86.8656417421661, 51.906588249899805, 54.32084816849981)
(207.1450278552894, 87.07567181204546, 51.35780195543681, 53.746536930108306)
(211.9515567877384, 87.9192696163639, 51.29360273311694, 53.67935169744798)
(217.47454345781344, 89.9320826339036, 49.73562072597467, 52.048905410903735)
(221.47181344728787, 91.00954400835812, 48.257743344682076, 50.502289546760316)
(223.37229239868233, 90.73511796420857, 49.094190837400966, 51.37764157402427)
(224.97794509473505, 91.14990507180326, 48.77994965427988, 51.04878452192081)
(225.81041864169265, 92.67209281906788, 47.63050549005221, 49.84587783842673)
(225.66495328544357, 92.8379381874146, 47.46643437149569, 49.674175505053626)
(225.4561919568035, 93.56035199671842, 46.38218700924456, 48.539498032930354)
(225.50845778530353, 93.66746326669892, 46.22940706122887, 48.37961204082091)
(226.05053719146918, 95.97757294840457, 45.38340742858508, 47.49426358805415)
(226.04668134279842, 99.64445464792426, 45.12393772944223, 47.22272553081164)
(226.3481580905609, 100.91518073433632, 44.93056064993287, 47.0203541685344)
(227.673187770459, 102.44947913151802, 46.80470172958979, 48.9816646007335)
(227.82854603344273, 102.91482754308893, 46.65673544776295, 48.826816166263555)
(227.96878035812531, 103.72740165524311, 46.54292329253843, 48.70771042242394)
(229.33289784072318, 107.339910615445, 46.7803865695302, 48.95621850299672)
(230.7976988625603, 110.9247893114503, 46.59623740671529, 48.76350426284158)
(232.60344423766185, 112.81197480318765, 47.072087965105965, 49.26148740534345)
(233.9371650173922, 116.55656259087557, 47.01692057556714, 49.2037540907098)
(235.9753482041067, 123.78599225268525, 45.981203616200645, 48.119864249512304)
(239.79450985311695, 130.86734129369842, 45.45484931232081, 47.569028350103174)
(243.0224080940144, 136.50618767253778, 45.60943491060401, 47.7308039762135)
(245.25334956246968, 141.8416138623865, 44.96609445416218, 47.05754070784415)
(245.06626969599705, 146.13758594099843, 45.0495589966778, 47.14488732210468)
(243.2527105874169, 151.42514795616077, 44.55216549508806, 46.62435923904565)
(241.99319320340487, 151.74570746844105, 44.570589911549646, 46.6436406051101)
(239.7950482556352, 150.74108468402915, 44.421866379354555, 46.48799969932454)
(235.65526076712277, 146.31728243576302, 46.370691844660705, 48.52746820952865)
(232.7054769035729, 141.50211584254947, 48.12499589988548, 50.36336780220574)
(228.72427060540468, 136.59129809989435, 49.92804570325312, 52.250280387125365)
(224.15542959349895, 131.25091376114943, 52.263115422377105, 54.69395800016209)
(220.04322287190908, 126.8611141243884, 53.33741289875998, 55.818222801027886)
(216.16139027446417, 124.8096380140536, 53.431736052634186, 55.9169330783381)
(211.41900646232935, 121.76756635734549, 55.77958656264598, 58.37398593765277)
(205.16342651723946, 120.2281912552665, 58.676915886419515, 61.40607476485763)
(195.26808575431764, 116.34445813548002, 66.03426306167724, 69.10562413431339)
(183.8137421470363, 112.64893598003573, 73.31654646764613, 76.72661839637385)
(183.77769977631203, 112.60383657919147, 73.41861472960251, 76.83343401935146)
(183.69816247761338, 112.53152134952249, 73.55866161703887, 76.9799947155058)
(183.71229509709116, 112.54463709160862, 73.51971522573956, 76.93923686414605)
(183.67392626897538, 112.5225649770198, 73.55644433704923, 76.97767430621431)
(183.6191264039499, 112.50013868124913, 73.62426550264708, 77.04864994463067)
(183.63642330518024, 112.4804591503669, 73.6254383017489, 77.04987729252792)
(183.60486048453555, 112.47195129470947, 73.65763437760862, 77.08357086028809)
(183.55417369983712, 112.456669294371, 73.7033744020836, 77.13143832776191)
(183.59046484722882, 112.48398960566303, 73.64098497839392, 77.06614707041224)
(183.5484922049754, 112.44730504290098, 73.71968123946327, 77.14850362269412)
(183.558939318459, 112.46013698945292, 73.70423440019135, 77.13233832578166)
(183.54469342503765, 112.4567992715692, 73.70693883351844, 77.13516854670534)
(183.52819167406807, 112.43590621232413, 73.74354340967638, 77.17347566128925)
(183.5210764506383, 112.43287888712558, 73.7636179727468, 77.19448392496759)
(183.4903186062972, 112.42238418515339, 73.78922973076499, 77.22128692754477)
(183.50145290014473, 112.41494264003836, 73.7816095805699, 77.21331235175923)
(183.46854109065393, 112.37486955554671, 73.87236606087963, 77.30829006371127)
(183.46676360648036, 112.37710460827613, 73.86877991594552, 77.30453712133837)
(183.4553259493344, 112.36677156091771, 73.8790209528937, 77.31525448558645)
(183.48531447506386, 112.38555043232063, 73.85844209479417, 77.29371847129624)
(183.48365209131597, 112.38994121304597, 73.82911305369616, 77.26302528875182)
(183.46572610931688, 112.37859368737102, 73.82050090636625, 77.25401257642983)
(183.48581593663522, 112.3705459399732, 73.83905233083112, 77.27342685784656)
(183.5171780526464, 112.38882069738361, 73.77553464177753, 77.20695485767419)
(183.5269788836533, 112.41079116301766, 73.75942724245901, 77.19009827699202)
(183.5053919524492, 112.39932899113391, 73.79811502088285, 77.23058548697045)
(183.51554056169715, 112.40556503342464, 73.79248149867601, 77.22468994047493)
(183.5151886436587, 112.41309157359515, 73.77914724881545, 77.21073549294643)
(183.56604546752305, 112.45917200813525, 73.71420728272736, 77.14277506331935)
(183.66857941503994, 112.53091596540676, 73.59403929003729, 77.01701786166694)
(183.67661924613276, 112.54492492716767, 73.57914981339857, 77.00143585123107)
(183.72396678549615, 112.5577784432495, 73.5052372053749, 76.92408544748537)
(183.92769071548747, 112.74818331442843, 73.1890674215641, 76.59321009233454)
(183.97494563729362, 112.80854439947626, 73.11038094220967, 76.51086377673107)
(184.08055329075054, 112.93321674109818, 72.92245054740515, 76.31419243333099)
(184.08702249375835, 112.9361819872453, 72.9223753005692, 76.3141136866422)
(184.214335831909, 113.02841402580773, 72.73281210083044, 76.11573359389234)
(184.2469687357657, 113.06127022606475, 72.70090200600767, 76.08233930861269)
(184.31081327368668, 113.11165340040156, 72.59277469774385, 75.96918282322032)
(184.3109716206239, 113.10940174752676, 72.61324047457256, 75.99060049664571)
(184.4212260838636, 113.16850982255936, 72.5418404348119, 75.91587952480316)
(184.45690972991056, 113.20087313015031, 72.53239330873357, 75.90599299751189)
(184.46255857223736, 113.2169999363235, 72.51554142486125, 75.88835730508737)
(184.46771191532454, 113.20643334099417, 72.51765539298371, 75.89056959730854)
(184.4738247007329, 113.2089760896285, 72.53912122841703, 75.91303384369225)
(184.4266467588083, 113.17444565860364, 72.62188043257873, 75.9996423131638)
(184.32730987459132, 113.06804669308498, 72.8277868670283, 76.21512579107613)
(184.31045834784197, 113.06612650770595, 72.84580388537073, 76.2339808102717)
(184.29773973999716, 113.07366649610667, 72.82387781981036, 76.21103492770854)
(184.26294253351267, 113.0193098500923, 72.89627984996682, 76.28680449415134)
(184.3050555584873, 113.05408813073663, 72.82554256954882, 76.21277710766738)
(184.2952508549359, 113.0555897916957, 72.8216229239173, 76.20867515293673)
(184.27968232866925, 113.03082710057636, 72.81673397547401, 76.20355881154259)
(184.3489067291346, 113.06024518142536, 72.72897487180894, 76.11171788910241)
(184.31993971774946, 113.02206868740676, 72.78576448539953, 76.1711488800693)
(184.28493201611244, 112.99942644956987, 72.82291245703294, 76.21002466433683)
(184.2898408481032, 113.01060607979642, 72.80259674617638, 76.18876403669624)
(184.26730880719978, 112.99277780204204, 72.83473663364731, 76.2223988026542)
(184.2807279892477, 113.00609971073953, 72.81595491017647, 76.20274351064982)
(184.3141937177442, 113.04660059973205, 72.74505616802723, 76.12854715258668)
(184.28020334685723, 113.01145510803349, 72.80653666566054, 76.19288720824945)
(184.25988411043863, 113.00385202018447, 72.82401229670083, 76.21117565933811)
(184.3051690585981, 113.04699562395416, 72.7520581230382, 76.13587477992372)
(184.29777281887894, 113.03285998876251, 72.73511232122651, 76.11814080128359)
(184.2907329014783, 113.04361120336048, 72.72004786891843, 76.10237567677514)
(184.32388813685134, 113.06854007885988, 72.69847616770359, 76.07980064062008)
(184.29573651324, 113.03628476730216, 72.76372106531684, 76.14808018463395)
(184.26623359505777, 113.00597951839597, 72.83758896222818, 76.2253837976807)
(184.2646211670113, 112.98965465671853, 72.83312338863362, 76.22071052298872)
(184.2857676299777, 113.00503541207237, 72.81843361211493, 76.20533750105055)
(184.28795459975595, 112.99677229388291, 72.84228843232407, 76.23030184778105)
(184.3416905947733, 113.05245503868555, 72.75218094424248, 76.13600331374218)
(184.33215936652758, 113.04613196120638, 72.75201732651514, 76.135832085888)
(184.30463740946283, 113.05553641279175, 72.75151924845713, 76.13531084140868)
(184.32167929586888, 113.05620303310403, 72.7207924092388, 76.10315484687787)
(184.28973570171735, 113.05308172630436, 72.75858706824502, 76.14270739700066)
(184.30592050094435, 113.05791057063078, 72.7462675186191, 76.12981484506656)
(184.38229486444723, 113.12526771390642, 72.63174205821491, 76.00996261906216)
(184.34044457236467, 113.11149114466896, 72.69319532792687, 76.07427418038864)
(184.3424847270196, 113.11595475242012, 72.69462344146858, 76.075768717816)
(184.39015082515184, 113.1585674202397, 72.62092820809478, 75.99864579916901)
(184.40423085550032, 113.17655245779099, 72.60064168255408, 75.97741571430083)
(184.39745086909687, 113.17644777770673, 72.5865527295797, 75.9626714611881)
(184.38649665219256, 113.17602539307849, 72.59625413213833, 75.97282409177271)
(184.37195692855047, 113.17635722213629, 72.60798433625843, 75.98509988678211)
(184.36601321671202, 113.16669495965635, 72.63796868376349, 76.01647885510135)
(184.3431275178505, 113.13707599212049, 72.67620223968966, 76.05649071595433)
(184.3535199190316, 113.13237235973781, 72.66559504963212, 76.04539016821968)
(184.32779654815172, 113.115475270856, 72.67547684998561, 76.05573158719427)
(184.36798884704575, 113.13263924837318, 72.64279122680692, 76.02152570247237)
(184.38320903179516, 113.13880278825901, 72.61427346472998, 75.99168153285697)
(184.41494460988332, 113.1662491901838, 72.57874115132711, 75.95449655371443)
(184.43819557705027, 113.19673159938739, 72.5538609210948, 75.92845910347133)
(184.44232055507868, 113.20436669119673, 72.53874450995984, 75.91263960344638)
(184.44131815387266, 113.21301906282254, 72.54023051354372, 75.91419472347602)
(184.47174675248397, 113.23663473180211, 72.4752687020633, 75.84621143239187)
(184.46489418566296, 113.21645053271708, 72.50722334742409, 75.87965234032757)
(184.45155012600395, 113.20540628037591, 72.52643466010146, 75.89975720243179)
